PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Embarked_C,Embarked_Q,Embarked_S,Title_Master.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Other
1066,0,3,1,40.0,1,5,31.3875,0,0,0,1,0,0,1,0,0
1067,1,2,0,15.0,0,2,39.0,0,0,0,1,0,1,0,0,0
1068,1,2,0,20.0,0,0,36.75,0,0,0,1,0,1,0,0,0
1069,0,1,1,54.0,1,0,55.4417,1,1,0,0,0,0,1,0,0
1070,1,2,0,36.0,0,3,39.0,1,0,0,1,0,0,0,1,0
1071,1,1,0,64.0,0,2,83.1583,1,1,0,0,0,0,0,1,0
1072,0,2,1,30.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1073,0,1,1,37.0,1,1,83.1583,1,1,0,0,0,0,1,0,0
1074,1,1,0,18.0,1,0,53.1,1,0,0,1,0,0,0,1,0
1075,0,3,1,29.881137667304014,0,0,7.75,0,0,1,0,0,0,1,0,0
1076,1,1,0,27.0,1,1,247.5208,1,1,0,0,0,0,0,1,0
1077,0,2,1,40.0,0,0,16.0,0,0,0,1,0,0,1,0,0
1078,1,2,0,21.0,0,1,21.0,0,0,0,1,0,1,0,0,0
1079,0,3,1,17.0,2,0,8.05,0,0,0,1,0,0,1,0,0
1080,1,3,0,29.881137667304014,8,2,69.55,0,0,0,1,0,1,0,0,0
1081,0,2,1,40.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1082,0,2,1,34.0,1,0,26.0,0,0,0,1,0,0,1,0,0
1083,0,1,1,29.881137667304014,0,0,26.0,0,0,0,1,0,0,1,0,0
1084,0,3,1,11.5,1,1,14.5,0,0,0,1,0,0,0,0,1
1085,0,2,1,61.0,0,0,12.35,0,0,1,0,0,0,1,0,0
1086,0,2,1,8.0,0,2,32.5,0,0,0,1,1,0,0,0,0
1087,0,3,1,33.0,0,0,7.8542,0,0,0,1,0,0,1,0,0
1088,0,1,1,6.0,0,2,134.5,1,1,0,0,1,0,0,0,0
1089,1,3,0,18.0,0,0,7.775,0,0,0,1,0,1,0,0,0
1090,0,2,1,23.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1091,1,3,0,29.881137667304014,0,0,8.1125,0,0,0,1,0,0,0,1,0
1092,1,3,0,29.881137667304014,0,0,15.5,0,0,1,0,0,1,0,0,0
1093,0,3,1,0.33,0,2,14.4,0,0,0,1,1,0,0,0,0
1094,0,1,1,47.0,1,0,227.525,1,1,0,0,0,0,0,0,1
1095,1,2,0,8.0,1,1,26.0,0,0,0,1,0,1,0,0,0
1096,0,2,1,25.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1097,0,1,1,29.881137667304014,0,0,25.7417,0,1,0,0,0,0,1,0,0
1098,1,3,0,35.0,0,0,7.75,0,0,1,0,0,1,0,0,0
1099,0,2,1,24.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1100,1,1,0,33.0,0,0,27.7208,1,1,0,0,0,1,0,0,0
1101,0,3,1,25.0,0,0,7.8958,0,0,0,1,0,0,1,0,0
1102,0,3,1,32.0,0,0,22.525,0,0,0,1,0,0,1,0,0
1103,0,3,1,29.881137667304014,0,0,7.05,0,0,0,1,0,0,1,0,0
1104,0,2,1,17.0,0,0,73.5,0,0,0,1,0,0,1,0,0
1105,1,2,0,60.0,1,0,26.0,0,0,0,1,0,0,0,1,0
1106,1,3,0,38.0,4,2,7.775,0,0,0,1,0,1,0,0,0
1107,0,1,1,42.0,0,0,42.5,1,0,0,1,0,0,1,0,0
1108,1,3,0,29.881137667304014,0,0,7.8792,0,0,1,0,0,1,0,0,0
1109,0,1,1,57.0,1,1,164.8667,0,0,0,1,0,0,1,0,0
1110,1,1,0,50.0,1,1,211.5,1,1,0,0,0,0,0,1,0
1111,0,3,1,29.881137667304014,0,0,8.05,0,0,0,1,0,0,1,0,0
1112,1,2,0,30.0,1,0,13.8583,0,1,0,0,0,0,0,0,1
1113,0,3,1,21.0,0,0,8.05,0,0,0,1,0,0,1,0,0
1114,1,2,0,22.0,0,0,10.5,1,0,0,1,0,0,0,1,0
1115,0,3,1,21.0,0,0,7.7958,0,0,0,1,0,0,1,0,0
1116,1,1,0,53.0,0,0,27.4458,0,1,0,0,0,0,0,1,0
1117,1,3,0,29.881137667304014,0,2,15.2458,0,1,0,0,0,0,0,1,0
1118,0,3,1,23.0,0,0,7.7958,0,0,0,1,0,0,1,0,0
1119,1,3,0,29.881137667304014,0,0,7.75,0,0,1,0,0,1,0,0,0
1120,0,3,1,40.5,0,0,15.1,0,0,0,1,0,0,1,0,0
1121,0,2,1,36.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1122,0,2,1,14.0,0,0,65.0,0,0,0,1,0,0,1,0,0
1123,1,1,0,21.0,0,0,26.55,0,0,0,1,0,1,0,0,0
1124,0,3,1,21.0,1,0,6.4958,0,0,0,1,0,0,1,0,0
1125,0,3,1,29.881137667304014,0,0,7.8792,0,0,1,0,0,0,1,0,0
1126,0,1,1,39.0,1,0,71.2833,1,1,0,0,0,0,1,0,0
1127,0,3,1,20.0,0,0,7.8542,0,0,0,1,0,0,1,0,0
1128,0,1,1,64.0,1,0,75.25,1,1,0,0,0,0,1,0,0
1129,0,3,1,20.0,0,0,7.225,0,1,0,0,0,0,1,0,0
1130,1,2,0,18.0,1,1,13.0,0,0,0,1,0,1,0,0,0
1131,1,1,0,48.0,1,0,106.425,1,1,0,0,0,0,0,1,0
1132,1,1,0,55.0,0,0,27.7208,0,1,0,0,0,0,0,1,0
1133,1,2,0,45.0,0,2,30.0,0,0,0,1,0,0,0,1,0
1134,0,1,1,45.0,1,1,134.5,1,1,0,0,0,0,1,0,0
1135,0,3,1,29.881137667304014,0,0,7.8875,0,0,0,1,0,0,1,0,0
1136,0,3,1,29.881137667304014,1,2,23.45,0,0,0,1,1,0,0,0,0
1137,0,1,1,41.0,1,0,51.8625,1,0,0,1,0,0,1,0,0
1138,1,2,0,22.0,0,0,21.0,0,0,0,1,0,0,0,1,0
1139,0,2,1,42.0,1,1,32.5,0,0,0,1,0,0,1,0,0
1140,1,2,0,29.0,1,0,26.0,0,0,0,1,0,0,0,1,0
1141,1,3,0,29.881137667304014,1,0,14.4542,0,1,0,0,0,0,0,1,0
1142,1,2,0,0.92,1,2,27.75,0,0,0,1,0,1,0,0,0
1143,0,3,1,20.0,0,0,7.925,0,0,0,1,0,0,1,0,0
1144,0,1,1,27.0,1,0,136.7792,1,1,0,0,0,0,1,0,0
1145,0,3,1,24.0,0,0,9.325,0,0,0,1,0,0,1,0,0
1146,0,3,1,32.5,0,0,9.5,0,0,0,1,0,0,1,0,0
1147,0,3,1,29.881137667304014,0,0,7.55,0,0,0,1,0,0,1,0,0
1148,0,3,1,29.881137667304014,0,0,7.75,0,0,1,0,0,0,1,0,0
1149,0,3,1,28.0,0,0,8.05,0,0,0,1,0,0,1,0,0
1150,1,2,0,19.0,0,0,13.0,0,0,0,1,0,1,0,0,0
1151,0,3,1,21.0,0,0,7.775,0,0,0,1,0,0,1,0,0
1152,0,3,1,36.5,1,0,17.4,0,0,0,1,0,0,0,0,1
1153,0,3,1,21.0,0,0,7.8542,0,0,0,1,0,0,1,0,0
1154,1,2,0,29.0,0,2,23.0,0,0,0,1,0,0,0,1,0
1155,1,3,0,1.0,1,1,12.1833,0,0,0,1,0,1,0,0,0
1156,0,2,1,30.0,0,0,12.7375,0,1,0,0,0,0,1,0,0
1157,0,3,1,29.881137667304014,0,0,7.8958,0,0,0,1,0,0,1,0,0
1158,0,1,1,29.881137667304014,0,0,0.0,0,0,0,1,0,0,1,0,0
1159,0,3,1,29.881137667304014,0,0,7.55,0,0,0,1,0,0,1,0,0
1160,1,3,0,29.881137667304014,0,0,8.05,0,0,0,1,0,1,0,0,0
1161,0,3,1,17.0,0,0,8.6625,0,0,0,1,0,0,1,0,0
1162,0,1,1,46.0,0,0,75.2417,1,1,0,0,0,0,1,0,0
1163,0,3,1,29.881137667304014,0,0,7.75,0,0,1,0,0,0,1,0,0
1164,1,1,0,26.0,1,0,136.7792,1,1,0,0,0,0,0,1,0
1165,1,3,0,29.881137667304014,1,0,15.5,0,0,1,0,0,1,0,0,0
1166,0,3,1,29.881137667304014,0,0,7.225,0,1,0,0,0,0,1,0,0
1167,1,2,0,20.0,1,0,26.0,0,0,0,1,0,1,0,0,0
1168,0,2,1,28.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1169,0,2,1,40.0,1,0,26.0,0,0,0,1,0,0,1,0,0
1170,0,2,1,30.0,1,0,21.0,0,0,0,1,0,0,1,0,0
1171,0,2,1,22.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1172,1,3,0,23.0,0,0,8.6625,0,0,0,1,0,1,0,0,0
1173,0,3,1,0.75,1,1,13.775,0,0,0,1,1,0,0,0,0
1174,1,3,0,29.881137667304014,0,0,7.75,0,0,1,0,0,1,0,0,0
1175,1,3,0,9.0,1,1,15.2458,0,1,0,0,0,1,0,0,0
1176,1,3,0,2.0,1,1,20.2125,0,0,0,1,0,1,0,0,0
1177,0,3,1,36.0,0,0,7.25,0,0,0,1,0,0,1,0,0
1178,0,3,1,29.881137667304014,0,0,7.25,0,0,0,1,0,0,1,0,0
1179,0,1,1,24.0,1,0,82.2667,1,0,0,1,0,0,1,0,0
1180,0,3,1,29.881137667304014,0,0,7.2292,1,1,0,0,0,0,1,0,0
1181,0,3,1,29.881137667304014,0,0,8.05,0,0,0,1,0,0,1,0,0
1182,0,1,1,29.881137667304014,0,0,39.6,0,0,0,1,0,0,1,0,0
1183,1,3,0,30.0,0,0,6.95,0,0,1,0,0,1,0,0,0
1184,0,3,1,29.881137667304014,0,0,7.2292,0,1,0,0,0,0,1,0,0
1185,0,1,1,53.0,1,1,81.8583,1,0,0,1,0,0,0,0,1
1186,0,3,1,36.0,0,0,9.5,0,0,0,1,0,0,1,0,0
1187,0,3,1,26.0,0,0,7.8958,0,0,0,1,0,0,1,0,0
1188,1,2,0,1.0,1,2,41.5792,0,1,0,0,0,1,0,0,0
1189,0,3,1,29.881137667304014,2,0,21.6792,0,1,0,0,0,0,1,0,0
1190,0,1,1,30.0,0,0,45.5,0,0,0,1,0,0,1,0,0
1191,0,3,1,29.0,0,0,7.8542,0,0,0,1,0,0,1,0,0
1192,0,3,1,32.0,0,0,7.775,0,0,0,1,0,0,1,0,0
1193,0,2,1,29.881137667304014,0,0,15.0458,1,1,0,0,0,0,1,0,0
1194,0,2,1,43.0,0,1,21.0,0,0,0,1,0,0,1,0,0
1195,0,3,1,24.0,0,0,8.6625,0,0,0,1,0,0,1,0,0
1196,1,3,0,29.881137667304014,0,0,7.75,0,0,1,0,0,1,0,0,0
1197,1,1,0,64.0,1,1,26.55,1,0,0,1,0,0,0,1,0
1198,0,1,1,30.0,1,2,151.55,1,0,0,1,0,0,1,0,0
1199,0,3,1,0.83,0,1,9.35,0,0,0,1,1,0,0,0,0
1200,0,1,1,55.0,1,1,93.5,1,0,0,1,0,0,1,0,0
1201,1,3,0,45.0,1,0,14.1083,0,0,0,1,0,0,0,1,0
1202,0,3,1,18.0,0,0,8.6625,0,0,0,1,0,0,1,0,0
1203,0,3,1,22.0,0,0,7.225,0,1,0,0,0,0,1,0,0
1204,0,3,1,29.881137667304014,0,0,7.575,0,0,0,1,0,0,1,0,0
1205,1,3,0,37.0,0,0,7.75,0,0,1,0,0,1,0,0,0
1206,1,1,0,55.0,0,0,135.6333,1,1,0,0,0,0,0,1,0
1207,1,3,0,17.0,0,0,7.7333,0,0,1,0,0,1,0,0,0
1208,0,1,1,57.0,1,0,146.5208,1,1,0,0,0,0,1,0,0
1209,0,2,1,19.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1210,0,3,1,27.0,0,0,7.8542,0,0,0,1,0,0,1,0,0
1211,0,2,1,22.0,2,0,31.5,0,0,0,1,0,0,1,0,0
1212,0,3,1,26.0,0,0,7.775,0,0,0,1,0,0,1,0,0
1213,0,3,1,25.0,0,0,7.2292,1,1,0,0,0,0,1,0,0
1214,0,2,1,26.0,0,0,13.0,1,0,0,1,0,0,1,0,0
1215,0,1,1,33.0,0,0,26.55,0,0,0,1,0,0,1,0,0
1216,1,1,0,39.0,0,0,211.3375,0,0,0,1,0,1,0,0,0
1217,0,3,1,23.0,0,0,7.05,0,0,0,1,0,0,1,0,0
1218,1,2,0,12.0,2,1,39.0,1,0,0,1,0,1,0,0,0
1219,0,1,1,46.0,0,0,79.2,0,1,0,0,0,0,1,0,0
1220,0,2,1,29.0,1,0,26.0,0,0,0,1,0,0,1,0,0
1221,0,2,1,21.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1222,1,2,0,48.0,0,2,36.75,0,0,0,1,0,0,0,1,0
1223,0,1,1,39.0,0,0,29.7,1,1,0,0,0,0,1,0,0
1224,0,3,1,29.881137667304014,0,0,7.225,0,1,0,0,0,0,1,0,0
1225,1,3,0,19.0,1,1,15.7417,0,1,0,0,0,0,0,1,0
1226,0,3,1,27.0,0,0,7.8958,0,0,0,1,0,0,1,0,0
1227,0,1,1,30.0,0,0,26.0,1,0,0,1,0,0,1,0,0
1228,0,2,1,32.0,0,0,13.0,0,0,0,1,0,0,0,0,1
1229,0,3,1,39.0,0,2,7.2292,0,1,0,0,0,0,1,0,0
1230,0,2,1,25.0,0,0,31.5,0,0,0,1,0,0,1,0,0
1231,0,3,1,29.881137667304014,0,0,7.2292,0,1,0,0,1,0,0,0,0
1232,0,2,1,18.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1233,0,3,1,32.0,0,0,7.5792,0,0,0,1,0,0,1,0,0
1234,0,3,1,29.881137667304014,1,9,69.55,0,0,0,1,0,0,1,0,0
1235,1,1,0,58.0,0,1,512.3292,1,1,0,0,0,0,0,1,0
1236,0,3,1,29.881137667304014,1,1,14.5,0,0,0,1,0,0,0,0,1
1237,1,3,0,16.0,0,0,7.65,0,0,0,1,0,1,0,0,0
1238,0,2,1,26.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1239,1,3,0,38.0,0,0,7.2292,0,1,0,0,0,0,0,1,0
1240,0,2,1,24.0,0,0,13.5,0,0,0,1,0,0,1,0,0
1241,1,2,0,31.0,0,0,21.0,0,0,0,1,0,1,0,0,0
1242,1,1,0,45.0,0,1,63.3583,1,1,0,0,0,0,0,1,0
1243,0,2,1,25.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1244,0,2,1,18.0,0,0,73.5,0,0,0,1,0,0,1,0,0
1245,0,2,1,49.0,1,2,65.0,0,0,0,1,0,0,1,0,0
1246,1,3,0,0.17,1,2,20.575,0,0,0,1,0,1,0,0,0
1247,0,1,1,50.0,0,0,26.0,1,0,0,1,0,0,1,0,0
1248,1,1,0,59.0,2,0,51.4792,1,0,0,1,0,0,0,1,0
1249,0,3,1,29.881137667304014,0,0,7.8792,0,0,0,1,0,0,1,0,0
1250,0,3,1,29.881137667304014,0,0,7.75,0,0,1,0,0,0,1,0,0
1251,1,3,0,30.0,1,0,15.55,0,0,0,1,0,0,0,1,0
1252,0,3,1,14.5,8,2,69.55,0,0,0,1,1,0,0,0,0
1253,1,2,0,24.0,1,1,37.0042,0,1,0,0,0,0,0,1,0
1254,1,2,0,31.0,0,0,21.0,0,0,0,1,0,0,0,1,0
1255,0,3,1,27.0,0,0,8.6625,0,0,0,1,0,0,1,0,0
1256,1,1,0,25.0,1,0,55.4417,1,1,0,0,0,0,0,1,0
1257,1,3,0,29.881137667304014,1,9,69.55,0,0,0,1,0,0,0,1,0
1258,0,3,1,29.881137667304014,1,0,14.4583,0,1,0,0,0,0,1,0,0
1259,1,3,0,22.0,0,0,39.6875,0,0,0,1,0,1,0,0,0
1260,1,1,0,45.0,0,1,59.4,0,1,0,0,0,0,0,1,0
1261,0,2,1,29.0,0,0,13.8583,0,1,0,0,0,0,0,0,1
1262,0,2,1,21.0,1,0,11.5,0,0,0,1,0,0,1,0,0
1263,1,1,0,31.0,0,0,134.5,1,1,0,0,0,1,0,0,0
1264,0,1,1,49.0,0,0,0.0,1,0,0,1,0,0,1,0,0
1265,0,2,1,44.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1266,1,1,0,54.0,1,1,81.8583,1,0,0,1,0,0,0,1,0
1267,1,1,0,45.0,0,0,262.375,0,1,0,0,0,1,0,0,0
1268,1,3,0,22.0,2,0,8.6625,0,0,0,1,0,1,0,0,0
1269,0,2,1,21.0,0,0,11.5,0,0,0,1,0,0,1,0,0
1270,0,1,1,55.0,0,0,50.0,1,0,0,1,0,0,1,0,0
1271,0,3,1,5.0,4,2,31.3875,0,0,0,1,1,0,0,0,0
1272,0,3,1,29.881137667304014,0,0,7.75,0,0,1,0,0,0,1,0,0
1273,0,3,1,26.0,0,0,7.8792,0,0,1,0,0,0,1,0,0
1274,1,3,0,29.881137667304014,0,0,14.5,0,0,0,1,0,0,0,1,0
1275,1,3,0,19.0,1,0,16.1,0,0,0,1,0,0,0,1,0
1276,0,2,1,29.881137667304014,0,0,12.875,0,0,0,1,0,0,1,0,0
1277,1,2,0,24.0,1,2,65.0,0,0,0,1,0,1,0,0,0
1278,0,3,1,24.0,0,0,7.775,0,0,0,1,0,0,1,0,0
1279,0,2,1,57.0,0,0,13.0,0,0,0,1,0,0,1,0,0
1280,0,3,1,21.0,0,0,7.75,0,0,1,0,0,0,1,0,0
1281,0,3,1,6.0,3,1,21.075,0,0,0,1,1,0,0,0,0
1282,0,1,1,23.0,0,0,93.5,1,0,0,1,0,0,1,0,0
1283,1,1,0,51.0,0,1,39.4,1,0,0,1,0,0,0,1,0
1284,0,3,1,13.0,0,2,20.25,0,0,0,1,1,0,0,0,0
1285,0,2,1,47.0,0,0,10.5,0,0,0,1,0,0,1,0,0
1286,0,3,1,29.0,3,1,22.025,0,0,0,1,0,0,1,0,0
1287,1,1,0,18.0,1,0,60.0,1,0,0,1,0,0,0,1,0
1288,0,3,1,24.0,0,0,7.25,0,0,1,0,0,0,1,0,0
1289,1,1,0,48.0,1,1,79.2,1,1,0,0,0,0,0,1,0
1290,0,3,1,22.0,0,0,7.775,0,0,0,1,0,0,1,0,0
1291,0,3,1,31.0,0,0,7.7333,0,0,1,0,0,0,1,0,0
1292,1,1,0,30.0,0,0,164.8667,1,0,0,1,0,1,0,0,0
1293,0,2,1,38.0,1,0,21.0,0,0,0,1,0,0,1,0,0
1294,1,1,0,22.0,0,1,59.4,0,1,0,0,0,1,0,0,0
1295,0,1,1,17.0,0,0,47.1,0,0,0,1,0,0,1,0,0
1296,0,1,1,43.0,1,0,27.7208,1,1,0,0,0,0,1,0,0
1297,0,2,1,20.0,0,0,13.8625,1,1,0,0,0,0,1,0,0
1298,0,2,1,23.0,1,0,10.5,0,0,0,1,0,0,1,0,0
1299,0,1,1,50.0,1,1,211.5,1,1,0,0,0,0,1,0,0
1300,1,3,0,29.881137667304014,0,0,7.7208,0,0,1,0,0,1,0,0,0
1301,1,3,0,3.0,1,1,13.775,0,0,0,1,0,1,0,0,0
1302,1,3,0,29.881137667304014,0,0,7.75,0,0,1,0,0,1,0,0,0
1303,1,1,0,37.0,1,0,90.0,1,0,1,0,0,0,0,1,0
1304,1,3,0,28.0,0,0,7.775,0,0,0,1,0,1,0,0,0
1305,0,3,1,29.881137667304014,0,0,8.05,0,0,0,1,0,0,1,0,0
1306,1,1,0,39.0,0,0,108.9,1,1,0,0,0,0,0,0,1
1307,0,3,1,38.5,0,0,7.25,0,0,0,1,0,0,1,0,0
1308,0,3,1,29.881137667304014,0,0,8.05,0,0,0,1,0,0,1,0,0
1309,0,3,1,29.881137667304014,1,1,22.3583,0,1,0,0,1,0,0,0,0
